month_year,count_month,Sentiment,Content,audio_uri,docindex,files_uri,gifs_uri,photos_uri,sender_name,share_link,sticker_uri,videothumb_uri,video_uri,timestamp_ms
March 2018,64,positive,I just know everything,,6639,,,,Zoya Shepko,,,,,"March 14, 2018 7:09 PM"
March 2018,65,negative,Rekt,,6638,,,,Zoya Shepko,,,,,"March 14, 2018 7:10 PM"
March 2018,66,anger,Who says she doesn't complain about [name],,6634,,,,Zoya Shepko,,,,,"March 14, 2018 7:10 PM"
March 2018,67,negative,She doesn't know how to,,6629,,,,Zoya Shepko,,,,,"March 14, 2018 7:12 PM"
March 2018,68,negative,Also [name] kept asking if I could get her and then didn't answer about when her flight comes in,,6628,,,,Zoya Shepko,,,,,"March 14, 2018 7:13 PM"
March 2018,69,negative,You do that to San,,6625,,,,Zoya Shepko,,,,,"March 14, 2018 7:15 PM"
March 2018,70,Neutral,Yes,,6619,,,,Zoya Shepko,,,,,"March 14, 2018 7:21 PM"
March 2018,71,Neutral,No I think I might come home first,,6617,,,,Zoya Shepko,,,,,"March 14, 2018 7:22 PM"
March 2018,72,trust,I'll tell you when I leave,,6616,,,,Zoya Shepko,,,,,"March 14, 2018 7:22 PM"
March 2018,73,Neutral,Or idk,,6615,,,,Zoya Shepko,,,,,"March 14, 2018 7:22 PM"
March 2018,74,Neutral,Depends if I pack before,,6614,,,,Zoya Shepko,,,,,"March 14, 2018 7:22 PM"
March 2018,75,negative,You should always worry about me,,6611,,,,Zoya Shepko,,,,,"March 14, 2018 7:23 PM"
March 2018,76,anticipation,Do I take your violin,,6610,,,,Zoya Shepko,,,,,"March 14, 2018 7:25 PM"
March 2018,77,Neutral,Or leave it here for Korinya practice looool,,6608,,,,Zoya Shepko,,,,,"March 14, 2018 7:26 PM"
March 2018,78,negative,If we do at all when you come visit,,6607,,,,Zoya Shepko,,,,,"March 14, 2018 7:26 PM"
March 2018,79,anticipation,Which would be good,,6606,,,,Zoya Shepko,,,,,"March 14, 2018 7:26 PM"
March 2018,80,trust,Um I have school,,6602,,,,Zoya Shepko,,,,,"March 14, 2018 7:27 PM"
March 2018,81,Neutral,Lol is that a hint that you want to use my car,,6598,,,,Zoya Shepko,,,,,"March 14, 2018 7:28 PM"
March 2018,82,anticipation,K so do I bring the violin l?,,6597,,,,Zoya Shepko,,,,,"March 14, 2018 7:28 PM"
March 2018,83,anticipation,Will you need it for [organization]??,,6596,,,,Zoya Shepko,,,,,"March 14, 2018 7:28 PM"
March 2018,84,Neutral,You missed a call from Zoya.,,6591,,,,Zoya Shepko,,,,,"March 15, 2018 11:57 AM"
March 2018,85,negative,Nev mind,,6588,,,,Zoya Shepko,,,,,"March 15, 2018 1:45 PM"
March 2018,86,Neutral,I was just trying to figure what to bring for [name]'s family,,6587,,,,Zoya Shepko,,,,,"March 15, 2018 1:51 PM"
March 2018,87,Neutral,wasn't there something that they all really liked form Jennings and Lukens orchard,,6586,,,,Zoya Shepko,,,,,"March 15, 2018 3:24 PM"
March 2018,88,Neutral,I dont remeber,,6585,,,,Zoya Shepko,,,,,"March 15, 2018 3:24 PM"
March 2018,89,Neutral,Also [name]'s car bro,,6584,,,,Zoya Shepko,,,,,"March 15, 2018 3:26 PM"
March 2018,90,negative,Omg k,,6580,,,,Zoya Shepko,,,,,"March 15, 2018 3:31 PM"
March 2018,91,negative,Drama overload,,6579,,,,Zoya Shepko,,,,,"March 15, 2018 3:31 PM"
March 2018,92,Neutral,What?,,6576,,,,Zoya Shepko,,,,,"March 18, 2018 10:25 PM"
March 2018,93,positive,[name]'s credit card,,6573,,,,Zoya Shepko,,,,,"March 18, 2018 10:25 PM"
March 2018,94,Neutral,Free Wifi I'm just chillin,,6571,,,,Zoya Shepko,,,,,"March 19, 2018 8:36 AM"
March 2018,95,Neutral,K do I give to [name],,6567,,,,Zoya Shepko,,,,,"March 20, 2018 7:11 PM"
March 2018,96,positive,lit k,,6564,,,,Zoya Shepko,,,,,"March 20, 2018 7:31 PM"
March 2018,97,Neutral,how much is it again,,6563,,,,Zoya Shepko,,,,,"March 20, 2018 7:31 PM"
March 2018,98,Neutral,k,,6561,,,,Zoya Shepko,,,,,"March 20, 2018 7:33 PM"
March 2018,99,Neutral,[name] has [name]'s money,,6560,,,,Zoya Shepko,,,,,"March 21, 2018 9:07 PM"
March 2018,100,Neutral,I told her to give it to you or him whoever she sees first,,6559,,,,Zoya Shepko,,,,,"March 21, 2018 9:07 PM"
March 2018,101,Neutral,ðµð»,,6553,,,,Zoya Shepko,,,,,"March 22, 2018 7:51 PM"
March 2018,102,Neutral,did [name] get the money,,6552,,,,Zoya Shepko,,,,,"March 26, 2018 1:09 PM"
March 2018,103,Neutral,how,,6550,,,,Zoya Shepko,,,,,"March 26, 2018 1:09 PM"
March 2018,104,Neutral,have you seen [name],,6549,,,,Zoya Shepko,,,,,"March 26, 2018 1:09 PM"
March 2018,105,negative,omg,,6547,,,,Zoya Shepko,,,,,"March 26, 2018 1:10 PM"
March 2018,106,negative,omg,,6545,,,,Zoya Shepko,,,,,"March 26, 2018 1:10 PM"
March 2018,107,negative,I wrote on it,,6543,,,,Zoya Shepko,,,,,"March 26, 2018 1:10 PM"
March 2018,108,negative,gg man,,6540,,,,Zoya Shepko,,,,,"March 26, 2018 1:10 PM"
March 2018,109,negative,I wrote for [name] from korinya gg,,6537,,,,Zoya Shepko,,,,,"March 26, 2018 1:11 PM"
March 2018,110,negative,what the heck,,6536,,,,Zoya Shepko,,,,,"March 26, 2018 1:11 PM"
March 2018,111,negative,k well tell me when he gets it,,6534,,,,Zoya Shepko,,,,,"March 26, 2018 1:11 PM"
March 2018,112,negative,gg rekt,,6531,,,,Zoya Shepko,,,,,"March 26, 2018 1:12 PM"
March 2018,113,anticipation,as long as it gets to him somehow,,6530,,,,Zoya Shepko,,,,,"March 26, 2018 1:12 PM"
March 2018,114,negative,yet they still text nonstop about nothing,,6526,,,,Zoya Shepko,,,,,"March 26, 2018 1:15 PM"
March 2018,115,anger,so annoying,,6525,,,,Zoya Shepko,,,,,"March 26, 2018 1:15 PM"
March 2018,116,positive,Thank god you are not like that with [name],,6524,,,,Zoya Shepko,,,,,"March 26, 2018 1:16 PM"
March 2018,117,negative,I would kill you,,6523,,,,Zoya Shepko,,,,,"March 26, 2018 1:16 PM"
March 2018,118,positive,Good,,6519,,,,Zoya Shepko,,,,,"March 26, 2018 1:16 PM"
March 2018,119,anger,Lol we were at a cool museum in Montreal and she like didn't look at anything because [name] was having a bad day,,6514,,,,Zoya Shepko,,,,,"March 26, 2018 1:17 PM"
March 2018,120,Neutral,Lol I said that,,6512,,,,Zoya Shepko,,,,,"March 26, 2018 1:18 PM"
March 2018,121,anger,And she got mad at me,,6509,,,,Zoya Shepko,,,,,"March 26, 2018 1:18 PM"
March 2018,122,Neutral,She won't,,6504,,,,Zoya Shepko,,,,,"March 26, 2018 1:19 PM"
March 2018,123,negative,Ughhh sprannng break is ovvvaaahh,,6492,,,,Zoya Shepko,,,,,"March 26, 2018 1:22 PM"
March 2018,124,negative,Nooooooooooooo,,6491,,,,Zoya Shepko,,,,,"March 26, 2018 1:22 PM"
March 2018,125,negative,[name] needs to chill,,6490,,,,Zoya Shepko,,,,,"March 26, 2018 1:23 PM"
March 2018,126,negative,And stop being a whinny 5 year old,,6489,,,,Zoya Shepko,,,,,"March 26, 2018 1:23 PM"
March 2018,127,negative,Who needs attention 24/7,,6488,,,,Zoya Shepko,,,,,"March 26, 2018 1:24 PM"
March 2018,128,anticipation,Should take [name] for a vacation where she doesn't get cell service,,6486,,,,Zoya Shepko,,,,,"March 26, 2018 1:25 PM"
March 2018,129,negative,Rekt,,6484,,,,Zoya Shepko,,,,,"March 26, 2018 2:12 PM"
March 2018,130,Neutral,Just get the money,,6483,,,,Zoya Shepko,,,,,"March 26, 2018 2:13 PM"
March 2018,131,negative,At least you don't have to take care of all of [name]s animals,,6480,,,,Zoya Shepko,,,,,"March 26, 2018 2:18 PM"
March 2018,132,negative,Plus on that's like almost dead,,6479,,,,Zoya Shepko,,,,,"March 26, 2018 2:18 PM"
March 2018,133,negative,gg,,6478,,,,Zoya Shepko,,,,,"March 26, 2018 2:18 PM"
March 2018,134,Neutral,Becrooon,,6476,,,,Zoya Shepko,,,,,"March 26, 2018 2:29 PM"
March 2018,135,negative,I am in class and he is taking nonsense,,6475,,,,Zoya Shepko,,,,,"March 26, 2018 2:30 PM"
March 2018,136,Neutral,Talking *,,6474,,,,Zoya Shepko,,,,,"March 26, 2018 2:30 PM"
March 2018,137,trust,San put me yes for getting makeup done,,6472,,,,Zoya Shepko,,,,,"March 26, 2018 9:20 PM"
March 2018,138,Neutral,I don't want to be lame and be the only one not getting it done,,6471,,,,Zoya Shepko,,,,,"March 26, 2018 9:20 PM"
March 2018,139,joy,Also we shall all be queeeeeennns,,6470,,,,Zoya Shepko,,,,,"March 26, 2018 9:20 PM"
March 2018,140,anticipation,Also did you call [name] and wish him a happy birfday,,6469,,,,Zoya Shepko,,,,,"March 26, 2018 9:21 PM"
March 2018,141,Neutral,Did [name] get the money,,6467,,,,Zoya Shepko,,,,,"March 28, 2018 11:35 PM"
March 2018,142,Neutral,K thanks for telling me,,6464,,,,Zoya Shepko,,,,,"March 28, 2018 11:36 PM"
March 2018,143,negative,Sana there's no way you could make me go to a sports game,,6459,,,,Zoya Shepko,,,,,"March 29, 2018 9:40 AM"
March 2018,144,Neutral,Send a message to [name],,6458,,,,Zoya Shepko,,,,,"March 29, 2018 9:40 AM"
March 2018,145,negative,K well he can deal,,6454,,,,Zoya Shepko,,,,,"March 29, 2018 9:41 AM"
March 2018,146,negative,I'm not going,,6453,,,,Zoya Shepko,,,,,"March 29, 2018 9:42 AM"
March 2018,147,Neutral,[name] and [name] are going together,,6451,,,,Zoya Shepko,,,,,"March 29, 2018 12:33 PM"
April 2018,1,anticipation,Wait what,,6445,,,,Zoya Shepko,,,,,"April 2, 2018 9:43 AM"
April 2018,2,negative,Is [name] loosing her mind,,6444,,,,Zoya Shepko,,,,,"April 2, 2018 9:43 AM"
April 2018,3,Neutral,No they just want a reception,,6441,,,,Zoya Shepko,,,,,"April 2, 2018 9:44 AM"
April 2018,4,negative,What the heck,,6440,,,,Zoya Shepko,,,,,"April 2, 2018 9:44 AM"
April 2018,5,negative,Why would anyone go to that,,6439,,,,Zoya Shepko,,,,,"April 2, 2018 9:44 AM"
April 2018,6,Neutral,Also wasn't the whole point that they wanted all the church traditions and stuff,,6438,,,,Zoya Shepko,,,,,"April 2, 2018 9:44 AM"
April 2018,7,negative,gg,,6436,,,,Zoya Shepko,,,,,"April 2, 2018 9:45 AM"
April 2018,8,trust,Tell me how it goes,,6435,,,,Zoya Shepko,,,,,"April 2, 2018 9:45 AM"
April 2018,9,Neutral,From September,,6432,,,,Zoya Shepko,,,,,"April 2, 2018 9:46 AM"
April 2018,10,negative,Honestly though how awkward telling people what it actually is,,6428,,,,Zoya Shepko,,,,,"April 2, 2018 9:47 AM"
April 2018,11,Neutral,No it's not a wedding,,6427,,,,Zoya Shepko,,,,,"April 2, 2018 9:47 AM"
April 2018,12,Neutral,But we still want you to come,,6426,,,,Zoya Shepko,,,,,"April 2, 2018 9:47 AM"
April 2018,13,Neutral,But it's not a wedding,,6424,,,,Zoya Shepko,,,,,"April 2, 2018 9:47 AM"
April 2018,14,Neutral,And she has a dress,,6422,,,,Zoya Shepko,,,,,"April 2, 2018 9:47 AM"
April 2018,15,negative,And they spent all that money on everything else,,6419,,,,Zoya Shepko,,,,,"April 2, 2018 9:48 AM"
April 2018,16,Neutral,But it's not a wedding,,6418,,,,Zoya Shepko,,,,,"April 2, 2018 9:48 AM"
April 2018,17,Neutral,The ceremony is Such a small part of the whole thing,,6417,,,,Zoya Shepko,,,,,"April 2, 2018 9:48 AM"
April 2018,18,Neutral,What difference would it make doing it,,6416,,,,Zoya Shepko,,,,,"April 2, 2018 9:48 AM"
April 2018,19,negative,Like 2 hours from the whole day what the heck,,6415,,,,Zoya Shepko,,,,,"April 2, 2018 9:48 AM"
April 2018,20,negative,Omg,,6412,,,,Zoya Shepko,,,,,"April 2, 2018 9:49 AM"
April 2018,21,anger,What is wrong with them,,6411,,,,Zoya Shepko,,,,,"April 2, 2018 9:49 AM"
April 2018,22,Neutral,So find someone else,,6407,,,,Zoya Shepko,,,,,"April 2, 2018 9:49 AM"
April 2018,23,anger,Just cance the whole thing then,,6404,,,,Zoya Shepko,,,,,"April 2, 2018 9:50 AM"
April 2018,24,anger,If they don't care about it,,6403,,,,Zoya Shepko,,,,,"April 2, 2018 9:50 AM"
April 2018,25,anger,What's the whole point of making people come all the way to just have a reception,,6398,,,,Zoya Shepko,,,,,"April 2, 2018 9:50 AM"
April 2018,26,negative,No one wants that,,6397,,,,Zoya Shepko,,,,,"April 2, 2018 9:50 AM"
April 2018,27,Neutral,Lol this is they're way of not getting married,,6396,,,,Zoya Shepko,,,,,"April 2, 2018 9:51 AM"
April 2018,28,Neutral,But oh wait,,6395,,,,Zoya Shepko,,,,,"April 2, 2018 9:51 AM"
April 2018,29,Neutral,They are,,6394,,,,Zoya Shepko,,,,,"April 2, 2018 9:51 AM"
April 2018,30,negative,Rekt,,6393,,,,Zoya Shepko,,,,,"April 2, 2018 9:51 AM"
April 2018,31,negative,I am so confused what's going on,,6389,,,,Zoya Shepko,,,,,"April 2, 2018 9:51 AM"
April 2018,32,fear,[name] did text me though and was worried about them,,6386,,,,Zoya Shepko,,,,,"April 2, 2018 9:51 AM"
April 2018,33,Neutral,She was like [name] doesn't want a wedding just a party,,6383,,,,Zoya Shepko,,,,,"April 2, 2018 9:52 AM"
April 2018,34,negative,What the heck,,6382,,,,Zoya Shepko,,,,,"April 2, 2018 9:53 AM"
April 2018,35,negative,How do they think this is going to work out,,6381,,,,Zoya Shepko,,,,,"April 2, 2018 9:53 AM"
April 2018,36,negative,What it's just gonna solve the problems they are having,,6378,,,,Zoya Shepko,,,,,"April 2, 2018 9:54 AM"
April 2018,37,negative,So just cancel the whooooole thing,,6375,,,,Zoya Shepko,,,,,"April 2, 2018 9:54 AM"
April 2018,38,Neutral,But she won't,,6372,,,,Zoya Shepko,,,,,"April 2, 2018 9:55 AM"
April 2018,39,Neutral,Because she thinks she can solve everything,,6371,,,,Zoya Shepko,,,,,"April 2, 2018 9:55 AM"
April 2018,40,Neutral,He didn't want to make a huge issue of the September one but then he did,,6368,,,,Zoya Shepko,,,,,"April 2, 2018 9:56 AM"
April 2018,41,Neutral,And then he wanted the June one to be a big deal,,6367,,,,Zoya Shepko,,,,,"April 2, 2018 9:56 AM"
April 2018,42,Neutral,But now let's just not have a wedding,,6365,,,,Zoya Shepko,,,,,"April 2, 2018 9:56 AM"
April 2018,43,Neutral,What do you want [name],,6364,,,,Zoya Shepko,,,,,"April 2, 2018 9:57 AM"
April 2018,44,Neutral,Yeah because he said the June one was more important,,6360,,,,Zoya Shepko,,,,,"April 2, 2018 9:57 AM"
April 2018,45,Neutral,But I guess not anymore,,6359,,,,Zoya Shepko,,,,,"April 2, 2018 9:57 AM"
April 2018,46,Neutral,Also,,6358,,,,Zoya Shepko,,,,,"April 2, 2018 9:57 AM"
April 2018,47,Neutral,No she was like I'm not as close to you as Sana and [name] so she didn't really talk,,6356,,,,Zoya Shepko,,,,,"April 2, 2018 9:58 AM"
April 2018,48,negative,Yeah so that was gg,,6354,,,,Zoya Shepko,,,,,"April 2, 2018 9:58 AM"
April 2018,49,positive,I still talked at her,,6352,,,,Zoya Shepko,,,,,"April 2, 2018 9:58 AM"
April 2018,50,negative,Even if she didn't want it,,6351,,,,Zoya Shepko,,,,,"April 2, 2018 9:59 AM"
April 2018,51,positive,And she talked more once she was drunk,,6348,,,,Zoya Shepko,,,,,"April 2, 2018 9:59 AM"
April 2018,52,Neutral,His parent and her parents also put a lot of money in this,,6344,,,,Zoya Shepko,,,,,"April 2, 2018 9:59 AM"
April 2018,53,anger,That's not cool,,6343,,,,Zoya Shepko,,,,,"April 2, 2018 10:00 AM"
April 2018,54,Neutral,Yeah I know,,6338,,,,Zoya Shepko,,,,,"April 2, 2018 10:00 AM"
April 2018,55,Neutral,She talked about that at New Years,,6336,,,,Zoya Shepko,,,,,"April 2, 2018 10:00 AM"
April 2018,56,Neutral,And she was like but I'll do it for him,,6334,,,,Zoya Shepko,,,,,"April 2, 2018 10:00 AM"
April 2018,57,Neutral,If that's what he wants,,6333,,,,Zoya Shepko,,,,,"April 2, 2018 10:01 AM"
April 2018,58,Neutral,Zoya sent a photo.,,6330,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/29995513_1622264941142080_526202959_o_1622264941142080.jpg,Zoya Shepko,,,,,"April 2, 2018 10:02 AM"
April 2018,59,positive,Lolololololol lolol,,6328,,,,Zoya Shepko,,,,,"April 2, 2018 10:02 AM"
April 2018,60,positive,Yes obviously,,6325,,,,Zoya Shepko,,,,,"April 2, 2018 10:03 AM"
April 2018,61,positive,Yes,,6322,,,,Zoya Shepko,,,,,"April 2, 2018 10:03 AM"
April 2018,62,Neutral,They've been talking about it all weekend,,6320,,,,Zoya Shepko,,,,,"April 2, 2018 10:04 AM"
April 2018,63,positive,Lol,,6319,,,,Zoya Shepko,,,,,"April 2, 2018 10:04 AM"
April 2018,64,Neutral,Yeah,,6317,,,,Zoya Shepko,,,,,"April 2, 2018 10:04 AM"
April 2018,65,Neutral,Like all of them,,6316,,,,Zoya Shepko,,,,,"April 2, 2018 10:04 AM"
April 2018,66,negative,Because it has to be an issue for [name],,6313,,,,Zoya Shepko,,,,,"April 2, 2018 10:04 AM"
April 2018,67,positive,[name] says she's just happy they didn't cancel,,6309,,,,Zoya Shepko,,,,,"April 2, 2018 10:06 AM"
April 2018,68,negative,What the heck,,6308,,,,Zoya Shepko,,,,,"April 2, 2018 10:06 AM"
April 2018,69,negative,I would rather have them cancel,,6307,,,,Zoya Shepko,,,,,"April 2, 2018 10:06 AM"
April 2018,70,disgust,Then to go to such a weird thing,,6305,,,,Zoya Shepko,,,,,"April 2, 2018 10:06 AM"
April 2018,71,Neutral,Zoya: ó°,,6302,,,,Zoya Shepko,,messages/stickers_used/39178562_1505197616293642_5411344281094848512_n_369239263222822.png,,,"April 2, 2018 10:07 AM"
April 2018,72,Neutral,Omg,,6301,,,,Zoya Shepko,,,,,"April 2, 2018 10:07 AM"
April 2018,73,surprise,ONG TWO FREAKING GOATS WERE JUST BORN,,6300,,,,Zoya Shepko,,,,,"April 2, 2018 10:14 AM"
April 2018,74,surprise,WHAT THE HECK,,6299,,,,Zoya Shepko,,,,,"April 2, 2018 10:14 AM"
April 2018,75,anger,I can't deal with any of this shit,,6298,,,,Zoya Shepko,,,,,"April 2, 2018 10:15 AM"
April 2018,76,anger,I can't right now I'm supposed to go to school and there's two freaking baby goats that I have to bottle feed goddamnit,,6290,,,,Zoya Shepko,,,,,"April 2, 2018 10:39 AM"
April 2018,77,joy,I shall call the baby goats [name] and [name],,6289,,,,Zoya Shepko,,,,,"April 2, 2018 10:40 AM"
April 2018,78,Neutral,gg,,6286,,,,Zoya Shepko,,,,,"April 2, 2018 10:44 AM"
April 2018,79,Neutral,[name] won't get it,,6285,,,,Zoya Shepko,,,,,"April 2, 2018 10:44 AM"
April 2018,80,Neutral,So do we not wear the dresses?,,6283,,,,Zoya Shepko,,,,,"April 2, 2018 10:44 AM"
April 2018,81,Neutral,Do we not do makeup,,6282,,,,Zoya Shepko,,,,,"April 2, 2018 10:44 AM"
April 2018,82,Neutral,And hair,,6281,,,,Zoya Shepko,,,,,"April 2, 2018 10:45 AM"
April 2018,83,Neutral,Lol [name] sending a separate message âwhat can I clarify for youâ,,6278,,,,Zoya Shepko,,,,,"April 2, 2018 11:16 AM"
April 2018,84,negative,Everything rip,,6277,,,,Zoya Shepko,,,,,"April 2, 2018 11:29 AM"
April 2018,85,negative,They're gonna start arguing about what to do instead,,6276,,,,Zoya Shepko,,,,,"April 2, 2018 11:30 AM"
April 2018,86,negative,Honestly should just cancel,,6273,,,,Zoya Shepko,,,,,"April 2, 2018 12:05 PM"
April 2018,87,Neutral,It's still going to turn out to not be a wedding but a party,,6272,,,,Zoya Shepko,,,,,"April 2, 2018 12:11 PM"
April 2018,88,disgust,So weird,,6271,,,,Zoya Shepko,,,,,"April 2, 2018 12:11 PM"
April 2018,89,negative,So confused,,6270,,,,Zoya Shepko,,,,,"April 2, 2018 12:11 PM"
April 2018,90,Neutral,also wasn't the whole idea of June was to do all the traditional things,,6269,,,,Zoya Shepko,,,,,"April 2, 2018 12:12 PM"
April 2018,91,Neutral,without actually getting married,,6268,,,,Zoya Shepko,,,,,"April 2, 2018 12:13 PM"
April 2018,92,Neutral,like obviously they wouldn't be getting married again,,6267,,,,Zoya Shepko,,,,,"April 2, 2018 12:13 PM"
April 2018,93,Neutral,how do you explain to people that its not a wedding anymore,,6266,,,,Zoya Shepko,,,,,"April 2, 2018 12:16 PM"
April 2018,94,Neutral,but to still come,,6265,,,,Zoya Shepko,,,,,"April 2, 2018 12:17 PM"
April 2018,95,Neutral,does it make sense to all wear matching dresses,,6264,,,,Zoya Shepko,,,,,"April 2, 2018 1:22 PM"
April 2018,96,Neutral,Lol,,6256,,,,Zoya Shepko,,,,,"April 2, 2018 1:29 PM"
April 2018,97,positive,Comingvfor you,,6255,,,,Zoya Shepko,,,,,"April 2, 2018 1:29 PM"
April 2018,98,positive,Only for 3 days,,6252,,,,Zoya Shepko,,,,,"April 8, 2018 4:25 PM"
April 2018,99,Neutral,No jk I have to be home for school,,6248,,,,Zoya Shepko,,,,,"April 8, 2018 4:26 PM"
April 2018,100,trust,San that's your decision,,6244,,,,Zoya Shepko,,,,,"April 9, 2018 1:44 PM"
April 2018,101,anticipation,But also didn't you get a ticket already for Montreal?,,6243,,,,Zoya Shepko,,,,,"April 9, 2018 1:45 PM"
April 2018,102,Neutral,Oh gg,,6241,,,,Zoya Shepko,,,,,"April 9, 2018 1:48 PM"
April 2018,103,Neutral,Can you last a whole 2 weeks at the house,,6240,,,,Zoya Shepko,,,,,"April 9, 2018 1:48 PM"
April 2018,104,Neutral,With no room,,6239,,,,Zoya Shepko,,,,,"April 9, 2018 1:48 PM"
April 2018,105,Neutral,And [name],,6238,,,,Zoya Shepko,,,,,"April 9, 2018 1:48 PM"
April 2018,106,Neutral,K,,6236,,,,Zoya Shepko,,,,,"April 9, 2018 1:48 PM"
