month_year,count_month,Sentiment,Content,audio_uri,docindex,files_uri,gifs_uri,photos_uri,sender_name,share_link,sticker_uri,videothumb_uri,video_uri,timestamp_ms
October 2018,329,Neutral,say no,,1175,,,,Sana Shepko,,,,,"October 28, 2018 3:25 PM"
October 2018,330,Neutral,Yeah I know lol,,1171,,,,Sana Shepko,,,,,"October 29, 2018 6:36 PM"
October 2018,331,Neutral,Wanna send them to me,,1170,,,,Sana Shepko,,,,,"October 29, 2018 6:37 PM"
October 2018,332,Neutral,Lol,,1166,,,,Sana Shepko,,,,,"October 29, 2018 9:02 PM"
October 2018,333,Neutral,No,,1165,,,,Sana Shepko,,,,,"October 29, 2018 9:02 PM"
October 2018,334,Neutral,Obviously,,1164,,,,Sana Shepko,,,,,"October 29, 2018 9:02 PM"
October 2018,335,Neutral,[name],,1161,,,,Sana Shepko,,,,,"October 29, 2018 9:02 PM"
October 2018,336,Neutral,Zoya this is a bandura monarchy,,1157,,,,Sana Shepko,,,,,"October 29, 2018 9:03 PM"
October 2018,337,Neutral,You sent a photo.,,1156,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/44964360_188391835402513_4442728249885196288_n_1981986051847874.jpg,Sana Shepko,,,,,"October 29, 2018 9:03 PM"
October 2018,338,positive,Hey at least it's better at my attempts at making the actual poster,,1154,,,,Sana Shepko,,,,,"October 29, 2018 9:03 PM"
October 2018,339,Neutral,*than,,1152,,,,Sana Shepko,,,,,"October 29, 2018 9:04 PM"
October 2018,340,anger,Yes it's terrible I know,,1150,,,,Sana Shepko,,,,,"October 29, 2018 9:04 PM"
October 2018,341,Neutral,It's obvi not done,,1149,,,,Sana Shepko,,,,,"October 29, 2018 9:04 PM"
October 2018,342,Neutral,Me and [name] are trynna figure out a way to stage a photo on Saturday that's not the whole groups but like enough members from each group,,1146,,,,Sana Shepko,,,,,"October 29, 2018 9:05 PM"
October 2018,343,Neutral,In one photo,,1145,,,,Sana Shepko,,,,,"October 29, 2018 9:05 PM"
October 2018,344,Neutral,But she wants it in similar style as their promo,,1144,,,,Sana Shepko,,,,,"October 29, 2018 9:05 PM"
October 2018,345,Neutral,You called Zoya.,,1140,,,,Sana Shepko,,,,,"October 29, 2018 9:07 PM"
October 2018,346,anger,Terrible,,1139,,,,Sana Shepko,,,,,"October 29, 2018 9:08 PM"
October 2018,347,Neutral,Can't even call,,1138,,,,Sana Shepko,,,,,"October 29, 2018 9:08 PM"
October 2018,348,negative,that's great,,1134,,,,Sana Shepko,,,,,"October 29, 2018 10:08 PM"
October 2018,349,anger,Ugh this is so stressful I have done 0 work for school and 100% of work for freelance shit,,1133,,,,Sana Shepko,,,,,"October 29, 2018 10:21 PM"
October 2018,350,Neutral,lol,,1129,,,,Sana Shepko,,,,,"October 30, 2018 10:03 PM"
October 2018,351,Neutral,You sent a photo.,,1128,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/45126499_302440043694349_625991264348667904_n_302440040361016.png,Sana Shepko,,,,,"October 30, 2018 10:03 PM"
October 2018,352,positive,they have been together foreverrrr tho so makes sense,,1127,,,,Sana Shepko,,,,,"October 30, 2018 10:04 PM"
October 2018,353,Neutral,You sent a photo.,,1126,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/45145405_301296400476763_9046208376811290624_n_301296397143430.png,Sana Shepko,,,,,"October 31, 2018 12:01 PM"
October 2018,354,Neutral,lol,,1125,,,,Sana Shepko,,,,,"October 31, 2018 12:01 PM"
October 2018,355,negative,zoya i haven't made the poster yet,,1121,,,,Sana Shepko,,,,,"October 31, 2018 12:05 PM"
October 2018,356,Neutral,shhhh shhh shh,,1120,,,,Sana Shepko,,,,,"October 31, 2018 12:05 PM"
October 2018,357,Neutral,yeah he did,,1116,,,,Sana Shepko,,,,,"October 31, 2018 12:06 PM"
October 2018,358,Neutral,yep,,1114,,,,Sana Shepko,,,,,"October 31, 2018 12:07 PM"
October 2018,359,positive,Lol I know I thought that was funny too,,1109,,,,Sana Shepko,,,,,"October 31, 2018 12:27 PM"
October 2018,360,Neutral,You sent a photo.,,1107,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/45087127_352496558630187_3344197545394962432_n_352496551963521.jpg,Sana Shepko,,,,,"October 31, 2018 1:18 PM"
October 2018,361,disgust,Ew,,1106,,,,Sana Shepko,,,,,"October 31, 2018 1:18 PM"
October 2018,362,anticipation,wanna see my work in progress,,1105,,,,Sana Shepko,,,,,"October 31, 2018 2:50 PM"
October 2018,363,Neutral,You sent a photo.,,1104,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/45109438_297450500979216_8393653478471237632_n_297450497645883.jpg,Sana Shepko,,,,,"October 31, 2018 2:50 PM"
October 2018,364,Neutral,stilllllll a little halloweeny,,1103,,,,Sana Shepko,,,,,"October 31, 2018 2:50 PM"
October 2018,365,Neutral,You sent a photo.,,1100,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/45150761_114580029446531_5214909661139959808_n_114580026113198.jpg,Sana Shepko,,,,,"October 31, 2018 4:34 PM"
October 2018,366,negative,[name] wants the title to pop more,,1099,,,,Sana Shepko,,,,,"October 31, 2018 4:34 PM"
October 2018,367,Neutral,i should try diff font maybe,,1098,,,,Sana Shepko,,,,,"October 31, 2018 4:34 PM"
October 2018,368,Neutral,also maybe a separation between photos,,1095,,,,Sana Shepko,,,,,"October 31, 2018 4:35 PM"
October 2018,369,Neutral,yeah but the colors,,1092,,,,Sana Shepko,,,,,"October 31, 2018 4:35 PM"
October 2018,370,Neutral,are limited by the photos,,1091,,,,Sana Shepko,,,,,"October 31, 2018 4:35 PM"
October 2018,371,Neutral,and the only unifying color in the photos is black,,1090,,,,Sana Shepko,,,,,"October 31, 2018 4:35 PM"
October 2018,372,Neutral,probs not,,1086,,,,Sana Shepko,,,,,"October 31, 2018 4:36 PM"
October 2018,373,negative,i don't want to,,1084,,,,Sana Shepko,,,,,"October 31, 2018 4:36 PM"
October 2018,374,Neutral,yeahh,,1081,,,,Sana Shepko,,,,,"October 31, 2018 4:37 PM"
October 2018,375,Neutral,You sent a photo.,,1080,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/45184353_1221626987975953_7785603769986711552_n_1221626984642620.png,Sana Shepko,,,,,"October 31, 2018 4:37 PM"
October 2018,376,Neutral,OMG,,1079,,,,Sana Shepko,,,,,"October 31, 2018 4:37 PM"
October 2018,377,Neutral,i am in a lab meeting,,1078,,,,Sana Shepko,,,,,"October 31, 2018 4:37 PM"
October 2018,378,negative,working on fucking posters,,1077,,,,Sana Shepko,,,,,"October 31, 2018 4:38 PM"
October 2018,379,negative,have been in school all day,,1076,,,,Sana Shepko,,,,,"October 31, 2018 4:38 PM"
October 2018,380,negative,have not actually done schoolwork,,1075,,,,Sana Shepko,,,,,"October 31, 2018 4:38 PM"
October 2018,381,negative,am instead doing EVERYTHING ELSE BUT SCHOOL,,1074,,,,Sana Shepko,,,,,"October 31, 2018 4:38 PM"
October 2018,382,Neutral,You sent a photo.,,1070,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/45286428_2220274911585827_9001495430797721600_n_2220274901585828.jpg,Sana Shepko,,,,,"October 31, 2018 4:50 PM"
October 2018,383,Neutral,Omg do you want to talk on phone??,,1069,,,,Sana Shepko,,,,,"October 31, 2018 4:51 PM"
October 2018,384,Neutral,Why,,1067,,,,Sana Shepko,,,,,"October 31, 2018 4:57 PM"
November 2018,1,Neutral,You sent a photo.,,1065,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/45305564_1917370511676328_8120985697273249792_n_1917370508342995.jpg,Sana Shepko,,,,,"November 2, 2018 10:11 PM"
November 2018,2,Neutral,not feeling the font?,,1062,,,,Sana Shepko,,,,,"November 2, 2018 10:15 PM"
November 2018,3,negative,ughhhh lameeeeee idk what to do for the title,,1061,,,,Sana Shepko,,,,,"November 2, 2018 10:15 PM"
November 2018,4,Neutral,[name] says it looks like ubc,,1059,,,,Sana Shepko,,,,,"November 2, 2018 10:15 PM"
November 2018,5,negative,yeah it's annoying bc it's the only script google font that also is in cyrillic,,1056,,,,Sana Shepko,,,,,"November 2, 2018 10:16 PM"
November 2018,6,Neutral,i'm limited bc of the ukrainian text,,1055,,,,Sana Shepko,,,,,"November 2, 2018 10:16 PM"
November 2018,7,Neutral,also ETA?,,1052,,,,Sana Shepko,,,,,"November 2, 2018 10:16 PM"
November 2018,8,negative,oh damn,,1050,,,,Sana Shepko,,,,,"November 2, 2018 10:17 PM"
November 2018,9,Neutral,k,,1049,,,,Sana Shepko,,,,,"November 2, 2018 10:17 PM"
November 2018,10,negative,Lol everyone hates that font gg,,1048,,,,Sana Shepko,,,,,"November 2, 2018 10:49 PM"
November 2018,11,Neutral,ð,,1044,,,,Sana Shepko,,,,,"November 5, 2018 8:33 AM"
November 2018,12,Neutral,Why,,1041,,,,Sana Shepko,,,,,"November 6, 2018 10:43 AM"
November 2018,13,negative,why don't they want to help you,,1039,,,,Sana Shepko,,,,,"November 6, 2018 12:54 PM"
November 2018,14,Neutral,how much is the bill,,1036,,,,Sana Shepko,,,,,"November 6, 2018 12:55 PM"
November 2018,15,Neutral,omg,,1033,,,,Sana Shepko,,,,,"November 6, 2018 12:55 PM"
November 2018,16,Neutral,what is insurance covering,,1031,,,,Sana Shepko,,,,,"November 6, 2018 12:56 PM"
November 2018,17,negative,gggggggg,,1029,,,,Sana Shepko,,,,,"November 6, 2018 12:56 PM"
November 2018,18,negative,wow what the heck,,1028,,,,Sana Shepko,,,,,"November 6, 2018 12:56 PM"
November 2018,19,Neutral,[name]'s like 'oh we're going to buy this new land',,1027,,,,Sana Shepko,,,,,"November 6, 2018 12:56 PM"
November 2018,20,anger,i'm like WHY,,1025,,,,Sana Shepko,,,,,"November 6, 2018 12:57 PM"
November 2018,21,Neutral,"""because we have so many kids!""",,1023,,,,Sana Shepko,,,,,"November 6, 2018 12:57 PM"
November 2018,22,anger,like bitch,,1022,,,,Sana Shepko,,,,,"November 6, 2018 12:57 PM"
November 2018,23,Neutral,take care of the kids you have first,,1021,,,,Sana Shepko,,,,,"November 6, 2018 12:57 PM"
November 2018,24,Neutral,well gg,,1019,,,,Sana Shepko,,,,,"November 6, 2018 12:57 PM"
November 2018,25,Neutral,i guess they figure bc you have a job now,,1018,,,,Sana Shepko,,,,,"November 6, 2018 12:57 PM"
November 2018,26,Neutral,but still,,1017,,,,Sana Shepko,,,,,"November 6, 2018 12:57 PM"
November 2018,27,negative,not cool,,1016,,,,Sana Shepko,,,,,"November 6, 2018 12:57 PM"
November 2018,28,sadness,yeah but we're at the age where we can't expect them to do that stuff anymore,,1011,,,,Sana Shepko,,,,,"November 6, 2018 12:58 PM"
November 2018,29,sadness,gotta adult,,1010,,,,Sana Shepko,,,,,"November 6, 2018 12:58 PM"
November 2018,30,negative,yeah but they're not financially responsible to start wiht,,1007,,,,Sana Shepko,,,,,"November 6, 2018 12:59 PM"
November 2018,31,fear,maybe [name] doesn't even have enough money in the account after paying the bills,,1005,,,,Sana Shepko,,,,,"November 6, 2018 12:59 PM"
November 2018,32,negative,you know we hit 0 like every month,,1004,,,,Sana Shepko,,,,,"November 6, 2018 12:59 PM"
November 2018,33,Neutral,yeah but they're like that,,1002,,,,Sana Shepko,,,,,"November 6, 2018 12:59 PM"
November 2018,34,sadness,they are mean,,1001,,,,Sana Shepko,,,,,"November 6, 2018 12:59 PM"
November 2018,35,sadness,and spiteful,,1000,,,,Sana Shepko,,,,,"November 6, 2018 12:59 PM"
November 2018,36,sadness,just gotta deal with it now,,998,,,,Sana Shepko,,,,,"November 6, 2018 1:00 PM"
November 2018,37,anticipation,don't worry zoy you'll be able to move out soon,,997,,,,Sana Shepko,,,,,"November 6, 2018 1:00 PM"
November 2018,38,anticipation,you have lots of friends who would be roommates with you,,996,,,,Sana Shepko,,,,,"November 6, 2018 1:00 PM"
November 2018,39,Neutral,and it'll make apartments cheaper,,995,,,,Sana Shepko,,,,,"November 6, 2018 1:00 PM"
November 2018,40,positive,you'll be ok,,994,,,,Sana Shepko,,,,,"November 6, 2018 1:00 PM"
November 2018,41,negative,omg zoya i am so crashing and burning right now,,992,,,,Sana Shepko,,,,,"November 6, 2018 5:45 PM"
November 2018,42,negative,so stressed,,991,,,,Sana Shepko,,,,,"November 6, 2018 5:45 PM"
November 2018,43,negative,so gg,,990,,,,Sana Shepko,,,,,"November 6, 2018 5:45 PM"
November 2018,44,Neutral,Omg Zoya,,988,,,,Sana Shepko,,,,,"November 6, 2018 5:54 PM"
November 2018,45,fear,I'm gonna die this is insane,,987,,,,Sana Shepko,,,,,"November 6, 2018 5:54 PM"
November 2018,46,negative,Omg [name] can fuck off,,986,,,,Sana Shepko,,,,,"November 6, 2018 8:07 PM"
November 2018,47,Neutral,She didn't even finish her masters,,985,,,,Sana Shepko,,,,,"November 6, 2018 8:07 PM"
November 2018,48,anger,Don't talk to me about âthat's all?â,,984,,,,Sana Shepko,,,,,"November 6, 2018 8:07 PM"
November 2018,49,negative,It's not alllll I have work and thesis on top of that ggggggg,,982,,,,Sana Shepko,,,,,"November 6, 2018 8:18 PM"
November 2018,50,fear,I'm gonna die,,981,,,,Sana Shepko,,,,,"November 6, 2018 8:19 PM"
November 2018,51,sadness,My phone didn't tell me you called!!!,,978,,,,Sana Shepko,,,,,"November 6, 2018 9:10 PM"
November 2018,52,Neutral,Oh,,974,,,,Sana Shepko,,,,,"November 6, 2018 9:10 PM"
November 2018,53,positive,Naice,,973,,,,Sana Shepko,,,,,"November 6, 2018 9:10 PM"
November 2018,54,Neutral,About to walk into [name] house,,971,,,,Sana Shepko,,,,,"November 6, 2018 9:11 PM"
November 2018,55,Neutral,lmao,,966,,,,Sana Shepko,,,,,"November 7, 2018 1:05 PM"
November 2018,56,negative,it's also possible they got it wrong and then edited it now,,965,,,,Sana Shepko,,,,,"November 7, 2018 1:06 PM"
November 2018,57,Neutral,so whatever she saw originally might have said 27,,964,,,,Sana Shepko,,,,,"November 7, 2018 1:06 PM"
November 2018,58,Neutral,yeah but they might have been edited so now you can't tell,,961,,,,Sana Shepko,,,,,"November 7, 2018 1:06 PM"
November 2018,59,Neutral,lol g,,959,,,,Sana Shepko,,,,,"November 7, 2018 1:07 PM"
November 2018,60,Neutral,whatevs,,958,,,,Sana Shepko,,,,,"November 7, 2018 1:07 PM"
November 2018,61,Neutral,doesn't matter anymore,,957,,,,Sana Shepko,,,,,"November 7, 2018 1:07 PM"
November 2018,62,Neutral,thanks [name],,956,,,,Sana Shepko,,,,,"November 7, 2018 1:07 PM"
November 2018,63,Neutral,Zoy you think I'll go crazy if I go home for like all of december,,952,,,,Sana Shepko,,,,,"November 8, 2018 11:04 AM"
November 2018,64,anticipation,Can I make the bonus room my room and ban [name] and [name] playing video games,,951,,,,Sana Shepko,,,,,"November 8, 2018 11:04 AM"
November 2018,65,Neutral,Gg,,950,,,,Sana Shepko,,,,,"November 8, 2018 11:04 AM"
November 2018,66,Neutral,ððð,,949,,,,Sana Shepko,,,,,"November 8, 2018 11:32 AM"
November 2018,67,Neutral,During work,,946,,,,Sana Shepko,,,,,"November 8, 2018 12:35 PM"
November 2018,68,Neutral,Thesis!!!,,943,,,,Sana Shepko,,,,,"November 8, 2018 12:39 PM"
November 2018,69,positive,I have one more semester of grad school zoya!!,,942,,,,Sana Shepko,,,,,"November 8, 2018 12:39 PM"
November 2018,70,anger,Also I still don't know if I'll need to be in Toronto for the lab bc communication is TERRIBLE,,941,,,,Sana Shepko,,,,,"November 8, 2018 12:40 PM"
November 2018,71,anger,And these project timelines are fucking insane,,940,,,,Sana Shepko,,,,,"November 8, 2018 12:41 PM"
November 2018,72,anticipation,Maybe I'll talk to the lab manager tomorrow about it,,939,,,,Sana Shepko,,,,,"November 8, 2018 12:41 PM"
November 2018,73,Neutral,Zoya you Alice,,935,,,,Sana Shepko,,,,,"November 11, 2018 10:59 AM"
November 2018,74,Neutral,Alive,,934,,,,Sana Shepko,,,,,"November 11, 2018 10:59 AM"
November 2018,75,negative,I had a bad dream,,932,,,,Sana Shepko,,,,,"November 11, 2018 10:59 AM"
November 2018,76,negative,It was very complicated but involved international kidnapping,,931,,,,Sana Shepko,,,,,"November 11, 2018 11:00 AM"
November 2018,77,fear,and I saw someone kill you but never found the body,,930,,,,Sana Shepko,,,,,"November 11, 2018 11:00 AM"
November 2018,78,negative,It was very gg,,929,,,,Sana Shepko,,,,,"November 11, 2018 11:00 AM"
November 2018,79,Neutral,LMAO,,927,,,,Sana Shepko,,,,,"November 12, 2018 11:12 AM"
November 2018,80,Neutral,You sent a photo.,,926,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/46012982_2386453301382189_4844752693622734848_n_2386453291382190.png,Sana Shepko,,,,,"November 12, 2018 11:12 AM"
November 2018,81,Neutral,You sent a photo.,,923,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/46241966_495818350904820_8370300976778706944_n_495818340904821.jpg,Sana Shepko,,,,,"November 12, 2018 6:42 PM"
November 2018,82,Neutral,"Always so close, yet so far",,922,,,,Sana Shepko,,,,,"November 12, 2018 6:42 PM"
November 2018,83,negative,it's way too cold for running outside man,,920,,,,Sana Shepko,,,,,"November 12, 2018 6:45 PM"
November 2018,84,anticipation,hey will you work out with me when i come home next month,,919,,,,Sana Shepko,,,,,"November 12, 2018 6:45 PM"
November 2018,85,Neutral,we can go after work,,917,,,,Sana Shepko,,,,,"November 12, 2018 6:46 PM"
November 2018,86,Neutral,maybe we can hack some gym free trials,,916,,,,Sana Shepko,,,,,"November 12, 2018 6:46 PM"
November 2018,87,Neutral,yeah they did in bitches group message,,914,,,,Sana Shepko,,,,,"November 12, 2018 9:53 PM"
November 2018,88,Neutral,but they haven't actually sent invites soooo,,912,,,,Sana Shepko,,,,,"November 12, 2018 9:53 PM"
November 2018,89,Neutral,gg,,908,,,,Sana Shepko,,,,,"November 12, 2018 9:59 PM"
November 2018,90,Neutral,I'm home,,905,,,,Sana Shepko,,,,,"November 13, 2018 7:35 PM"
November 2018,91,trust,What's up,,904,,,,Sana Shepko,,,,,"November 13, 2018 7:35 PM"
November 2018,92,Neutral,[name]s,,902,,,,Sana Shepko,,,,,"November 13, 2018 7:35 PM"
November 2018,93,Neutral,Why,,899,,,,Sana Shepko,,,,,"November 13, 2018 7:35 PM"
November 2018,94,Neutral,Lol why Zoya,,898,,,,Sana Shepko,,,,,"November 13, 2018 7:36 PM"
November 2018,95,sadness,Awww,,896,,,,Sana Shepko,,,,,"November 13, 2018 7:36 PM"
November 2018,96,Neutral,Do you want to Skype,,895,,,,Sana Shepko,,,,,"November 13, 2018 7:36 PM"
November 2018,97,negative,Lmao wtf,,891,,,,Sana Shepko,,,,,"November 17, 2018 7:59 PM"
November 2018,98,Neutral,She said they were doing it to me like 2 days ago,,890,,,,Sana Shepko,,,,,"November 17, 2018 7:59 PM"
November 2018,99,Neutral,Are u trolling,,889,,,,Sana Shepko,,,,,"November 17, 2018 7:59 PM"
November 2018,100,anger,Damn,,886,,,,Sana Shepko,,,,,"November 17, 2018 7:59 PM"
November 2018,101,Neutral,Gg,,885,,,,Sana Shepko,,,,,"November 17, 2018 7:59 PM"
November 2018,102,Neutral,Lol what,,883,,,,Sana Shepko,,,,,"November 17, 2018 8:00 PM"
November 2018,103,negative,WE ARE NOT HAVING NEW YEARS AT HORNERS LMAO,,879,,,,Sana Shepko,,,,,"November 17, 2018 8:12 PM"
November 2018,104,Neutral,LMAOOOO,,878,,,,Sana Shepko,,,,,"November 17, 2018 8:12 PM"
November 2018,105,Neutral,Well me and [name] will just party with the people staying at his house,,877,,,,Sana Shepko,,,,,"November 17, 2018 8:13 PM"
November 2018,106,anger,Fuck everyone else gg,,876,,,,Sana Shepko,,,,,"November 17, 2018 8:13 PM"
November 2018,107,Neutral,We'll go out or something,,875,,,,Sana Shepko,,,,,"November 17, 2018 8:13 PM"
November 2018,108,positive,Also aww me and [name] just called [name],,874,,,,Sana Shepko,,,,,"November 17, 2018 8:13 PM"
November 2018,109,sadness,He went to get dinner with his family and then they got mad at him and abandoned him gg ð¢,,873,,,,Sana Shepko,,,,,"November 17, 2018 8:14 PM"
November 2018,110,negative,Um what the fuck,,869,,,,Sana Shepko,,,,,"November 18, 2018 2:49 PM"
November 2018,111,negative,Not your fault that she's crazy,,868,,,,Sana Shepko,,,,,"November 18, 2018 2:50 PM"
November 2018,112,negative,It's totally entirely her fault lmao wtf is she talking about,,867,,,,Sana Shepko,,,,,"November 18, 2018 2:50 PM"
November 2018,113,Neutral,I asked him bc I thought he would know,,865,,,,Sana Shepko,,,,,"November 18, 2018 2:50 PM"
November 2018,114,Neutral,Bc it's his house,,864,,,,Sana Shepko,,,,,"November 18, 2018 2:50 PM"
November 2018,115,Neutral,Like this does not seem that unusual,,862,,,,Sana Shepko,,,,,"November 18, 2018 2:50 PM"
November 2018,116,Neutral,Lol why,,860,,,,Sana Shepko,,,,,"November 18, 2018 2:50 PM"
November 2018,117,anger,Zoya you're surrounded by crazy people have fun,,859,,,,Sana Shepko,,,,,"November 18, 2018 2:50 PM"
November 2018,118,anticipation,Lol u thought you'd get a break after leaving [name],,854,,,,Sana Shepko,,,,,"November 18, 2018 2:51 PM"
November 2018,119,anticipation,You thought wrong,,853,,,,Sana Shepko,,,,,"November 18, 2018 2:51 PM"
